Price,Area,Location,No. of Bedrooms,Bathrooms,City
6200000.0,1112.0,Sarjapur  Road,2,2.0,Bengaluru
9000000.0,1760.0,Surabhi Layout,3,3.0,Bengaluru
11300000.0,1830.0,Hennur,3,2.0,Bengaluru
6777000.0,1175.0,Yelahanka,2,2.0,Bengaluru
4100000.0,1175.0,Whitefield,2,2.0,Bengaluru
4500000.0,1025.0,Horamavu Banaswadi,2,2.0,Bengaluru
8000000.0,1232.0,Hennur Road,2,2.0,Bengaluru
5700000.0,1010.0,5th Phase JP Nagar,2,2.0,Bengaluru
6000000.0,1273.0,Sarjapur  Road,2,2.0,Bengaluru
10200000.0,1590.0,Battarahalli,2,2.0,Bengaluru
5850000.0,1100.0,Air View Colony,2,2.0,Bengaluru
22200000.0,2615.0,1st Phase JP Nagar,4,5.0,Bengaluru
14000000.0,1200.0,Arishinakunte,6,6.0,Bengaluru
7790000.000000001,1322.0,Yelahanka,2,2.0,Bengaluru
6000000.0,1000.0,7th Phase JP Nagar,1,1.0,Bengaluru
11700000.0,1755.0,Harlur,3,3.0,Bengaluru
4600000.0,1135.0,Electronic City Phase II,2,2.0,Bengaluru
12500000.0,1200.0,Electronic City,4,4.0,Bengaluru
8550000.0,1260.0,Nagavarapalya,2,2.0,Bengaluru
11000000.0,1200.0,Manjunath Nagar,6,6.0,Bengaluru
5300000.0,1100.0,Kanakpura Road,3,2.0,Bengaluru
6500000.0,1305.0,Electronic City Phase II,3,3.0,Bengaluru
5000000.0,1236.0,Ayappa Nagar,2,2.0,Bengaluru
4500000.0,1125.0,Uttarahalli,2,1.0,Bengaluru
3225000.0,1075.0,KR Puram,2,2.0,Bengaluru
6000000.0,772.0,Kadugondanahalli,5,5.0,Bengaluru
11000000.0,2999.97,Thanisandra,6,6.0,Bengaluru
4200000.0,1150.0,Kadugodi,2,2.0,Bengaluru
24000000.0,1440.0,9th Block Jayanagar,4,4.0,Bengaluru
4340000.0,1085.0,Hennur Road,2,2.0,Bengaluru
16500000.0,1785.0,Hebbal Kempapura,3,3.0,Bengaluru
12000000.0,1930.0,Thanisandra,3,4.0,Bengaluru
7000000.0,600.0,4th Phase JP Nagar,2,4.0,Bengaluru
4500000.0,800.0,Kadugondanahalli,1,1.0,Bengaluru
11000000.0,2450.0,Kumaraswami Layout,4,3.0,Bengaluru
12000000.0,1200.0,akshaya nagar t c palya,4,4.0,Bengaluru
12200000.0,1920.0,Bannerghatta Road,3,3.0,Bengaluru
3420000.0000000005,1085.0,Kothannur,2,2.0,Bengaluru
5040000.0,760.0,Thanisandra,1,1.0,Bengaluru
8000000.0,1201.0,Sahakara Nagar,2,2.0,Bengaluru
9700000.0,1615.0,Electronic City,3,3.0,Bengaluru
7000000.0,1289.0,HSR Layout,2,2.0,Bengaluru
8000000.0,1377.0,Kasavanhalli,2,2.0,Bengaluru
20000000.0,1892.0,Laxmi Sagar Layout,3,3.0,Bengaluru
3282000.0,663.0,Thanisandra,1,1.0,Bengaluru
3365000.0,1165.0,Electronic City,2,2.0,Bengaluru
4550000.0,1260.0,Thanisandra,2,2.0,Bengaluru
3900000.0,1095.0,Volagerekallahalli,2,2.0,Bengaluru
6500000.0,1050.0,KR Garden,2,2.0,Bengaluru
5000000.0,1176.0,Seegehalli,2,2.0,Bengaluru
5500000.0,1315.0,Whitefield,2,2.0,Bengaluru
12500000.0,2400.0,NRI Layout,2,2.0,Bengaluru
5300000.0,1308.0,Uttarahalli,3,2.0,Bengaluru
11600000.0,1806.0,Thanisandra,3,6.0,Bengaluru
22000000.0,3671.0,Thanisandra,4,4.0,Bengaluru
14000000.0,2144.0,Hoodi,3,3.0,Bengaluru
3375000.0,1065.0,Hoskote,2,2.0,Bengaluru
6700000.0,1205.0,Balagere,2,2.0,Bengaluru
4058000.0,1160.0,Uttarahalli,2,2.0,Bengaluru
9000000.0,750.0,Kanaka Nagar,4,4.0,Bengaluru
5653000.0,1200.0,mvj engineering college,3,3.0,Bengaluru
6900000.0,1681.0,2nd Phase Judicial Layout,3,3.0,Bengaluru
3264000.0,1130.0,Bommasandra Industrial Area,2,2.0,Bengaluru
9000000.0,1843.0,Kanakpura Road,3,3.0,Bengaluru
3075000.0,1065.0,Bommasandra Industrial Area,2,2.0,Bengaluru
8552000.0,1885.0,Thubarahalli,3,3.0,Bengaluru
4500000.0,1500.0,R.T. Nagar,2,2.0,Bengaluru
6900000.0,1210.0,Panathur,2,2.0,Bengaluru
3940000.0,1126.0,TC Palaya,2,2.0,Bengaluru
5900000.0,1357.0,Rayasandra,3,2.0,Bengaluru
4640000.0,1451.0,Whitefield,3,2.0,Bengaluru
18500000.0,1600.0,Kodigehaali,3,3.0,Bengaluru
5500000.0,950.0,Hennur Road,2,2.0,Bengaluru
4800000.0,960.0,Bellandur,2,2.0,Bengaluru
15000000.0,2200.0,Kaggalipura,4,4.0,Bengaluru
4629000.0,900.0,Kanakpura Road,2,2.0,Bengaluru
3800000.0,1080.0,Shree Ananth Nagar Layout,2,2.0,Bengaluru
6405000.0,1708.0,Hosa Road,4,3.0,Bengaluru
18500000.0,2500.0,Yeshwanthpur,5,5.0,Bengaluru
11600000.0,1690.0,Bellandur,3,2.0,Bengaluru
14500000.0,2100.0,RR Layout,3,3.0,Bengaluru
9700000.0,1269.0,4th Block Koramangala,2,2.0,Bengaluru
8400000.0,1890.0,Haralur Road,3,3.0,Bengaluru
3364000.0,1165.0,Electronic City Phase II,2,2.0,Bengaluru
5681000.0,1196.0,BTM Layout,2,2.0,Bengaluru
11000000.0,1630.0,Old Madras Road,3,3.0,Bengaluru
4252000.0,1063.0,Whitefield,2,2.0,Bengaluru
3998000.0,1025.0,Shikaripalya,2,2.0,Bengaluru
3800000.0,1067.0,Chikkabanavar,2,2.0,Bengaluru
8963000.0,1299.0,Kanakpura Road,2,2.0,Bengaluru
7600000.0,1343.0,Panathur,2,2.0,Bengaluru
4400000.0,1330.0,Electronics City Phase 1,3,2.0,Bengaluru
7200000.0,1524.0,Mallasandra,3,2.0,Bengaluru
15300000.0,2236.0,Lingadheeranahalli,4,4.0,Bengaluru
23500000.0,2955.0,Domlur,3,3.0,Bengaluru
4512000.0,1410.0,Raja Rajashweri Nagar,3,2.0,Bengaluru
7900000.0,1205.0,Balagere,2,2.0,Bengaluru
9525000.0,1270.0,Thyagaraja Nagar,3,2.0,Bengaluru
11000000.0,1353.0,VHBCS Layout,3,2.0,Bengaluru
6800000.0,1200.0,Jinkethimmanahalli,2,2.0,Bengaluru
7000000.0,1250.0,basaveshwarnagar,3,2.0,Bengaluru
6900000.0,1157.0,Sarjapur  Road,3,2.0,Bengaluru
3300000.0,602.0,Yelahanka,1,1.0,Bengaluru
6645999.999999999,1108.0,Hoodi,2,2.0,Bengaluru
6800000.0,1040.0,Thyagaraja Nagar,2,2.0,Bengaluru
8700000.0,1451.0,Sarjapur,2,2.0,Bengaluru
3732000.0,850.0,Kanakpura Road,1,1.0,Bengaluru
4000000.0,900.0,Kanaka Nagar,2,2.0,Bengaluru
3300000.0,720.0,Kudlu,1,1.0,Bengaluru
11500000.0,1573.0,Thanisandra,3,3.0,Bengaluru
14700000.0,2100.0,Banashankari Stage III,3,3.0,Bengaluru
4850000.0,1150.0,Sarjapur  Road,2,2.0,Bengaluru
8800000.0,1500.0,Raja Rajeshwari Nagar,3,3.0,Bengaluru
24000000.0,1200.0,HRBR Layout,3,3.0,Bengaluru
7500000.0,1125.0,Ramagondanahalli,2,2.0,Bengaluru
5000000.0,1100.0,Marathahalli,2,2.0,Bengaluru
5700000.0,1105.0,Banaswadi,2,2.0,Bengaluru
4650000.0,1110.0,Thanisandra,2,2.0,Bengaluru
4100000.0,708.0,Dasanapura,1,1.0,Bengaluru
10000000.0,1600.0,"Banashankari 3rd stage, Vivekanandanagar",3,3.0,Bengaluru
3700000.0,1205.0,Sarjapur  Road,2,2.0,Bengaluru
7300000.0,1450.0,5th Phase JP Nagar,3,2.0,Bengaluru
12500000.0,750.0,Thyagaraja Nagar,4,4.0,Bengaluru
2200000.0,540.0,Annaiah Reddy Layout,1,1.0,Bengaluru
4200000.0,1200.0,Dasarahalli,2,2.0,Bengaluru
9500000.0,1837.0,Kalena Agrahara,3,2.0,Bengaluru
7601000.000000001,1346.0,Whitefield,2,2.0,Bengaluru
6800000.0,1012.0,Balagere,2,2.0,Bengaluru
19300000.0,1950.2,Gopalapura,3,3.0,Bengaluru
5500000.0,1125.0,Atmananda Colony,2,2.0,Bengaluru
6000000.0,1500.0,Kaggadasapura,3,2.0,Bengaluru
7990000.000000001,1197.0,Harlur,2,2.0,Bengaluru
4700000.0,1100.0,BTM 2nd Stage,2,2.0,Bengaluru
5200000.0,1563.0,Channasandra Layout,3,2.0,Bengaluru
12000000.0,1600.0,Sarjapur  Road,3,3.0,Bengaluru
12000000.0,1715.0,Green Glen Layout,3,3.0,Bengaluru
18000000.0,2400.0,Bannerghatta Road,4,4.0,Bengaluru
4250000.0,1151.0,Ramagondanahalli,2,2.0,Bengaluru
22000000.0,1200.0,Banaswadi,6,6.0,Bengaluru
6000000.0,1123.0,Uttarahalli,2,2.0,Bengaluru
6950000.0,1276.0,Whitefield,2,2.0,Bengaluru
7700000.0,1315.0,Yelahanka,2,2.0,Bengaluru
5200000.0,1325.0,R.T. Nagar,2,2.0,Bengaluru
6320000.0,1600.0,Varthur,3,3.0,Bengaluru
5800000.0,1299.0,Kodichikkanahalli,2,2.0,Bengaluru
9000000.0,953.0,Haralur Road,2,2.0,Bengaluru
6500000.0,1000.0,Varthur,2,1.0,Bengaluru
7630000.0,1100.0,Mallasandra,3,2.0,Bengaluru
3353000.0,1075.0,Yelahanka,3,2.0,Bengaluru
5100000.0,1450.0,Kanakpura Road,3,3.0,Bengaluru
4000000.0,950.0,Bellandur,1,1.0,Bengaluru
18000000.0,1200.0,Basaveshwara Nagar,3,3.0,Bengaluru
6000000.0,1013.0,Amam Enclave Layout,2,2.0,Bengaluru
5600000.0,1140.0,Hennur Road,2,2.0,Bengaluru
22000000.0,2100.0,4th T block Jayanagar,3,3.0,Bengaluru
6100000.0,1430.0,Yelahanka,3,3.0,Bengaluru
9500000.0,600.0,Ilyas Nagar,3,3.0,Bengaluru
7700000.0,1600.0,Anantapura,3,3.0,Bengaluru
4800000.0,1190.0,Ayappa Nagar,2,2.0,Bengaluru
9500000.0,1625.0,Ashwath Nagar,3,3.0,Bengaluru
5300000.0,1210.0,Classic Paradise Layout,2,2.0,Bengaluru
15000000.0,1615.0,Lakshminarayana Pura,3,3.0,Bengaluru
8500000.0,1180.0,Kalena Agrahara,2,2.0,Bengaluru
9100000.0,1500.0,Nagasandra,2,2.0,Bengaluru
4500000.0,850.0,Bellandur,2,2.0,Bengaluru
5500000.0,1130.0,Kothanur,2,2.0,Bengaluru
3800000.0,907.0,CV Raman Nagar,2,2.0,Bengaluru
9000000.0,1300.0,HRBR Layout,2,2.0,Bengaluru
11000000.0,1891.0,Hennur Road,3,3.0,Bengaluru
7800000.0,1735.0,Hennur Road,3,3.0,Bengaluru
3300000.0,1075.0,Bisuvanahalli,3,2.0,Bengaluru
14000000.0,1600.0,Jayanti Nagar,5,5.0,Bengaluru
5500000.0,1160.0,Doddakammanahalli,2,2.0,Bengaluru
5500000.0,930.0,Tasker Town,2,1.0,Bengaluru
5800000.0,1010.0,Devanahalli,2,2.0,Bengaluru
6800000.0,1221.0,Electronic City,2,2.0,Bengaluru
8748000.0,1108.0,Hoodi,2,2.0,Bengaluru
12000000.0,1000.0,Vidyaranyapura,4,4.0,Bengaluru
7000000.0,1370.0,Sarjapur  Road,2,2.0,Bengaluru
4150000.0,920.0,Banashankari Stage V,2,2.0,Bengaluru
7989000.0,1277.0,Bhoganhalli,2,2.0,Bengaluru
3810000.0,1213.0,Horamavu Agara,2,2.0,Bengaluru
8500000.0,1653.0,Singasandra,3,3.0,Bengaluru
14000000.0,2400.0,Sarjapur,3,3.0,Bengaluru
4000000.0,1321.0,Electronics City Phase 1,3,2.0,Bengaluru
6800000.0,1570.0,Kanakpura Road,3,3.0,Bengaluru
4400000.0,1053.0,Nallurhalli,2,2.0,Bengaluru
5600000.0,1325.0,Hoysalanagar,3,2.0,Bengaluru
5011000.0,1169.0,manyata,2,2.0,Bengaluru
9000000.0,1274.0,Badavala Nagar,2,2.0,Bengaluru
5200000.0,1317.0,Whitefield,2,2.0,Bengaluru
7500000.0,1195.0,Lakshminarayana Pura,2,2.0,Bengaluru
3500000.0,940.0,Kammasandra,2,2.0,Bengaluru
9550000.0,1820.0,Budigere,3,3.0,Bengaluru
5360000.0,1450.0,Kanakpura Road,3,3.0,Bengaluru
9690000.0,1615.0,Whitefield,3,3.0,Bengaluru
9900000.0,2200.0,Nagarbhavi,3,2.0,Bengaluru
6250000.0,985.0,Subramanyapura,2,2.0,Bengaluru
3300000.0,1116.0,Electronics City Phase 1,2,2.0,Bengaluru
3950000.0,1105.0,Kaggadasapura,2,2.0,Bengaluru
5500000.0,1220.0,Whitefield,2,2.0,Bengaluru
7400000.0,1400.0,Hoodi,3,3.0,Bengaluru
18500000.0,2400.0,Bhuvaneswari Nagar,3,3.0,Bengaluru
6300000.0,850.0,Anandapura,3,3.0,Bengaluru
3500000.0,1000.0,Uttarahalli,2,2.0,Bengaluru
8000000.0,1660.0,Bannerghatta Road,3,3.0,Bengaluru
5200000.0,1165.0,Old Madras Road,2,2.0,Bengaluru
5600000.0,1153.0,Budigere,2,2.0,Bengaluru
4500000.0,1270.0,Bannerghatta Road,2,2.0,Bengaluru
3800000.0,1070.0,2nd Phase JP Nagar,2,2.0,Bengaluru
8500000.0,1427.0,RWF West Colony,3,2.0,Bengaluru
9500000.0,1420.0,Banashankari Stage III,3,2.0,Bengaluru
13000000.0,1600.0,Kothanur,5,5.0,Bengaluru
20000000.0,2031.0,Langford Town,2,2.0,Bengaluru
9000000.0,1454.0,Bellandur,2,2.0,Bengaluru
4876000.0,1116.0,Whitefield,2,2.0,Bengaluru
18000000.0,2000.0,Maruthi Sevanagar,3,3.0,Bengaluru
5000000.0,1062.0,Hessarghatta,2,2.0,Bengaluru
2550000.0,700.0, Mysore Highway,1,1.0,Bengaluru
9900000.0,1405.0,JP Nagar,2,2.0,Bengaluru
5000000.0,1100.0,Doddathoguru,2,2.0,Bengaluru
12000000.0,2153.0,Chikka Tirupathi,4,4.0,Bengaluru
12000000.0,1200.0,Kammagondahalli,3,3.0,Bengaluru
17000000.0,2135.0,Ulsoor,3,3.0,Bengaluru
4800000.0,1068.0,Pai Layout,2,2.0,Bengaluru
3290000.0,940.0,Doddathoguru,2,2.0,Bengaluru
3279000.0,1063.0,Hosa Road,2,2.0,Bengaluru
8450000.0,1382.0,Brookefield,2,2.0,Bengaluru
4500000.0,936.0,Harlur,2,2.0,Bengaluru
6000000.0,1400.0,KR Puram,3,2.0,Bengaluru
2600000.0,475.0,Sarjapur  Road,1,1.0,Bengaluru
11500000.0,1200.0,LIC Colony,2,2.0,Bengaluru
6500000.0,1450.0,Glass Factory Layout,3,3.0,Bengaluru
5200000.0,1162.0,Kudlu,2,2.0,Bengaluru
4875000.0,1161.0,Hosa Road,2,2.0,Bengaluru
10500000.0,1623.29,Green Glen Layout,3,2.0,Bengaluru
7000000.0,1260.0,Brookefield,2,2.0,Bengaluru
19000000.0,1672.0,Billekahalli,3,3.0,Bengaluru
24000000.0,3000.0,Seegehalli,4,4.0,Bengaluru
7000000.0,1500.0,Murugeshpalya,3,2.0,Bengaluru
20000000.0,1650.0,Gaurava Nagar,6,6.0,Bengaluru
20000000.0,2000.0,Dollars Colony,3,3.0,Bengaluru
15000000.0,1200.0,Electronic City,3,3.0,Bengaluru
4620000.0,1100.0,Nagarbhavi,2,2.0,Bengaluru
5600000.0,1400.0,Whitefield,3,2.0,Bengaluru
15500000.0,2257.0,Ramagondanahalli,3,3.0,Bengaluru
5650000.0,1153.0,Budigere,2,2.0,Bengaluru
5686000.0,1197.0,Sarjapur  Road,2,2.0,Bengaluru
9000000.0,1150.0,Siddapura,2,2.0,Bengaluru
4000000.0,595.0,Akshayanagara East,1,1.0,Bengaluru
11000000.0,1837.0,Hoodi,3,3.0,Bengaluru
19000000.0,3750.0,Kumbalgodu,4,4.0,Bengaluru
9186000.0,1830.0,Bellandur,3,3.0,Bengaluru
3500000.0,970.0,Electronic City,2,2.0,Bengaluru
14800000.0,1200.0,Hebbal Kempapura,3,3.0,Bengaluru
9575000.0,2700.0,NRI Layout,5,5.0,Bengaluru
13500000.0,2400.0,Vidyaranyapura,4,5.0,Bengaluru
13500000.0,3040.0,Sarjapur  Road,4,4.0,Bengaluru
6600000.0,1168.0,Raja Rajeshwari Nagar,2,2.0,Bengaluru
7500000.0,1500.0,Mallappa Layout,3,3.0,Bengaluru
2540000.0,850.0,ITPL,2,2.0,Bengaluru
3900000.0,935.0,Ramamurthy Nagar,2,2.0,Bengaluru
23500000.0,1200.0,Ullal Road,5,5.0,Bengaluru
4900000.0,654.0,Doddaballapur,1,1.0,Bengaluru
18000000.0,1650.0,Domlur,3,3.0,Bengaluru
3300000.0,1300.0,Vinayak Nagar,2,2.0,Bengaluru
6000000.0,950.0,Kaggalipura,2,2.0,Bengaluru
5400000.0,1250.0,Silk Board,3,3.0,Bengaluru
6500000.0,1425.0,Ankappa Layout,3,2.0,Bengaluru
4209000.0,1165.0,Uttarahalli,2,1.0,Bengaluru
6948999.999999999,1390.0,Kathriguppe,3,2.0,Bengaluru
7800000.0,1510.0,Kalena Agrahara,3,3.0,Bengaluru
9000000.0,1305.0,Thanisandra,2,2.0,Bengaluru
17000000.0,1200.0,Vidyaranyapura,6,6.0,Bengaluru
3200000.0,866.0,Kodigehaali,2,2.0,Bengaluru
8450000.0,1231.0,Hulimavu,2,2.0,Bengaluru
4500000.0,1360.0,Sompura,3,2.0,Bengaluru
13800000.0,2500.0,Yeshwanthpur,3,3.0,Bengaluru
5500000.0,1140.0,Whitefield,2,2.0,Bengaluru
6450000.0,1295.0,Whitefield,2,2.0,Bengaluru
4575000.0,1020.0,Hormavu,2,2.0,Bengaluru
5000000.0,1200.0,Sidedahalli,1,1.0,Bengaluru
4100000.0,1100.0,Vidyaranyapura,2,2.0,Bengaluru
3700000.0,820.0,Kothannur,2,2.0,Bengaluru
7000000.0,1354.0,Kalena Agrahara,2,2.0,Bengaluru
5180000.0,1154.0,Garudachar Palya,2,2.0,Bengaluru
9200000.0,1680.0,7th Phase JP Nagar,3,2.0,Bengaluru
6000000.0,1205.0,Electronics City Phase 1,2,2.0,Bengaluru
8600000.0,1400.0,Raja Rajeshwari Nagar,3,2.0,Bengaluru
15000000.0,1625.0,Doopanahalli,3,3.0,Bengaluru
7300000.0,1500.0,Electronic City,3,3.0,Bengaluru
8000000.0,1520.0,Bannerghatta Road,3,2.0,Bengaluru
6500000.0,1300.0,3rd Stage Raja Rajeshwari Nagar,2,3.0,Bengaluru
4700000.0,1150.0,Manayata Tech Park,2,2.0,Bengaluru
10900000.0,1762.0,Kadugodi,3,3.0,Bengaluru
5800000.0,1153.0,Budigere,2,2.0,Bengaluru
22300000.0,2650.0,Yelahanka,4,4.0,Bengaluru
4700000.0,1350.0,Sompura,3,2.0,Bengaluru
5600000.0,950.0,Billekahalli,2,2.0,Bengaluru
8050000.0,1515.0,Coconut Grove Layout,3,3.0,Bengaluru
3000000.0,1100.0,Neeladri Nagar,2,2.0,Bengaluru
6500000.0,1250.0,Byrasandra,2,2.0,Bengaluru
12000000.0,1200.0,HBR Layout,2,2.0,Bengaluru
10000000.0,1200.0,Hoskote,4,4.0,Bengaluru
5150000.0,1355.0,Yelahanka,3,2.0,Bengaluru
3914000.0,1115.0,Dominic Layout,3,3.0,Bengaluru
4500000.0,1275.0,8th Phase JP Nagar,3,3.0,Bengaluru
17000000.0,2051.0,Padmanabhanagar,3,3.0,Bengaluru
9900000.0,1470.0,BTM Layout,3,2.0,Bengaluru
7000000.0,1550.0,Silver Springs Layout,3,2.0,Bengaluru
7300000.0,1270.0,Bannerghatta Road,3,2.0,Bengaluru
17000000.0,1600.0,Hebbal Kempapura,3,3.0,Bengaluru
5000000.0,1320.0,Kudlu Gate,3,2.0,Bengaluru
16500000.0,2505.0,Gopalkrishna Nagar,3,3.0,Bengaluru
7000000.0,1200.0,Whitefield,2,2.0,Bengaluru
8696000.0,1705.0,Chennammana Kere,3,2.0,Bengaluru
4800000.0,995.0,Electronic City,2,2.0,Bengaluru
5200000.0,1081.0,Horamavu Banaswadi,2,2.0,Bengaluru
3024000.0,605.0,Sonnenahalli,1,1.0,Bengaluru
2500000.0,567.0,Yelahanka,1,1.0,Bengaluru
13500000.0,600.0,2nd Stage Nagarbhavi,5,5.0,Bengaluru
10500000.0,1715.0,Green Glen Layout,3,3.0,Bengaluru
23500000.0,1500.0,Kundalahalli,4,4.0,Bengaluru
12000000.0,1846.0,Bannerghatta Road,3,3.0,Bengaluru
9000000.0,600.0,Coconut Garden,3,3.0,Bengaluru
5600000.0,1015.0,Whitefield,2,2.0,Bengaluru
3600000.0,1100.0,Thanisandra,2,2.0,Bengaluru
12500000.0,1965.0,Thanisandra,3,4.0,Bengaluru
4590000.0,1021.0,NGR Layout,2,2.0,Bengaluru
6765000.000000001,1230.0,Haralur Road,2,2.0,Bengaluru
5500000.0,1260.0,Uttarahalli,2,2.0,Bengaluru
11400000.0,1894.0,Lingadheeranahalli,3,4.0,Bengaluru
23300000.0,1500.0,2nd Stage Nagarbhavi,4,4.0,Bengaluru
6600000.0,1231.0,Sector 2 HSR Layout,2,2.0,Bengaluru
12000000.0,1800.0,R.T. Nagar,4,3.0,Bengaluru
13500000.0,1650.0,KAMAKIYA,3,3.0,Bengaluru
8800000.0,750.0,Kirloskar Layout,3,3.0,Bengaluru
7000000.0,1443.0,Begur,3,2.0,Bengaluru
12000000.0,886.0,Ramamurthy Nagar,4,4.0,Bengaluru
6800000.0,925.0,Wheelers Road,2,2.0,Bengaluru
4641000.0,1190.0,Alfa Garden Layout,2,2.0,Bengaluru
5336000.0,1284.0,Uttarahalli,2,2.0,Bengaluru
4500000.0,350.0,MM Layout,3,3.0,Bengaluru
11500000.0,875.0,Palace Guttahalli,3,3.0,Bengaluru
5900000.0,1325.0,Chikkalasandra,2,2.0,Bengaluru
10000000.0,1750.0,Rajiv Gandhi Nagar,3,3.0,Bengaluru
14900000.0,16335.0,Nagashetty Halli,4,4.0,Bengaluru
2700000.0,747.0,Doddagubbi,1,1.0,Bengaluru
9000000.0,1342.0,Electronic City,2,2.0,Bengaluru
5200000.0,1113.0,Motappa Layout,2,2.0,Bengaluru
11000000.0,1738.0,Devarabeesana Halli,3,3.0,Bengaluru
9000000.0,1206.0,Brookefield,2,2.0,Bengaluru
5900000.0,1162.0,Hebbal,2,2.0,Bengaluru
15500000.0,1857.0,Sarjapur  Road,3,4.0,Bengaluru
11500000.0,3500.0,Kattigenahalli,6,6.0,Bengaluru
24000000.0,1763.0,Rajaji Nagar,2,3.0,Bengaluru
4599000.0,1150.0,Uttarahalli,2,2.0,Bengaluru
7200000.0,1290.0,Chikkalasandra,2,2.0,Bengaluru
14500000.0,3408.0,Thubarahalli,4,5.0,Bengaluru
14500000.0,900.0,HBR Layout,2,2.0,Bengaluru
7000000.0,1150.0,Sanjay nagar,2,2.0,Bengaluru
10900000.0,1040.0,Banashankari,2,2.0,Bengaluru
6408000.0,1160.0,Yeshwanthpur,2,2.0,Bengaluru
2700000.0,900.0,Soundarya Layout,2,2.0,Bengaluru
18500000.0,1750.0,Sarjapur  Road,3,3.0,Bengaluru
16000000.0,2240.0,Lingadheeranahalli,4,4.0,Bengaluru
2600000.0,891.0,Electronics City Phase 1,2,2.0,Bengaluru
8000000.0,1000.0,Udaya Nagar,4,4.0,Bengaluru
12500000.0,1852.0,Ambedkar Nagar,3,3.0,Bengaluru
4200000.0,1323.0,Chandapura,3,2.0,Bengaluru
6750000.0,1404.0,Vittasandra,2,2.0,Bengaluru
6000000.0,1370.0,Dodda Nekkundi,2,2.0,Bengaluru
5000000.0,1129.0,Gollarapalya Hosahalli,2,2.0,Bengaluru
15000000.0,1876.0,Mahalakshmi Layout,3,3.0,Bengaluru
9500000.0,1720.0,Brooke Bond First Cross,3,3.0,Bengaluru
8000000.0,1200.0,Jalahalli East,4,4.0,Bengaluru
8668000.0,1175.0,Mysore Road,2,2.0,Bengaluru
5100000.0,500.0,Nagawara Junction,1,1.0,Bengaluru
8500000.0,1200.0,Dasappa Layout,5,5.0,Bengaluru
13000000.0,1893.0,Hosa Road,3,3.0,Bengaluru
5200000.0,1430.0,Whitefield,3,3.0,Bengaluru
4500000.0,850.0,Green View Layout,2,2.0,Bengaluru
11000000.0,1392.0,CV Raman Nagar,2,2.0,Bengaluru
10500000.0,1938.0,Kanakpura Road,3,3.0,Bengaluru
5200000.0,1020.0,Chennammanakere Achukattu,2,2.0,Bengaluru
16000000.0,1832.0,HBR Layout,3,3.0,Bengaluru
8500000.0,1423.0,Konanakunte,3,2.0,Bengaluru
8500000.0,1432.0,Jakkur,2,2.0,Bengaluru
23500000.0,1350.0,2nd Block Hrbr Layout,4,4.0,Bengaluru
6500000.0,1480.0,CV Raman Nagar,3,3.0,Bengaluru
9500000.0,760.0,Lingarajapuram,4,4.0,Bengaluru
15000000.0,1916.0,Hulimavu,3,2.0,Bengaluru
4408000.0,1160.0,Yelenahalli,2,2.0,Bengaluru
17000000.0,2640.0,Old Madras Road,2,2.0,Bengaluru
5300000.0,1160.0,Bommanahalli,2,2.0,Bengaluru
10000000.0,1500.0,Ramagondanahalli,3,3.0,Bengaluru
5035000.0,1336.0,Electronic City Phase II,3,2.0,Bengaluru
4600000.0,1065.0,Choodasandra,2,2.0,Bengaluru
11500000.0,1294.0,Hebbal,2,2.0,Bengaluru
6850000.0,1550.0,Rachenahalli,3,3.0,Bengaluru
4000000.0,1005.0,Bank Of Baroda Colony,2,2.0,Bengaluru
10200000.0,1430.0,7th Phase JP Nagar,3,2.0,Bengaluru
12500000.0,1660.0,Hoodi,3,3.0,Bengaluru
7500000.0,1470.0,Hennur Road,3,2.0,Bengaluru
3000000.0,950.0,Anjanapura,2,2.0,Bengaluru
6500000.0,1382.0,Doddathoguru,3,3.0,Bengaluru
4600000.0,930.0,BTM 2nd Stage,2,2.0,Bengaluru
7195000.0,1290.0,Vijinapura,2,2.0,Bengaluru
4500000.0,1010.0,Whitefield,3,2.0,Bengaluru
13000000.0,3050.0,Brookefield,4,4.0,Bengaluru
7100000.0,1200.0,Dodda Nekkundi,2,2.0,Bengaluru
14000000.0,1650.0,3rd Block Hrbr Layout,3,3.0,Bengaluru
8800000.0,1636.0,Budigere,3,3.0,Bengaluru
5655000.0,1153.0,Budigere,2,2.0,Bengaluru
16000000.0,2087.01,Hegde Nagar,3,4.0,Bengaluru
4700000.0,1200.0,LB Shastri Nagar,2,2.0,Bengaluru
8900000.0,1844.0,HSR Layout,3,3.0,Bengaluru
4375000.0,1215.0,Begur Road,2,2.0,Bengaluru
5700000.0,1194.0,Sarjapur  Road,2,2.0,Bengaluru
5200000.0,1220.0,Chennappa Layout,2,2.0,Bengaluru
15000000.0,3150.0,1st Block HBR Layout,4,4.0,Bengaluru
3797000.0,955.0,Bommasandra,2,2.0,Bengaluru
7500000.0,2000.0,Kadugondanahalli,5,5.0,Bengaluru
4800000.0,884.0,Magadi Road,2,2.0,Bengaluru
6875000.0,1250.0,Kathriguppe,2,2.0,Bengaluru
13500000.0,7000.0,Bommasandra Industrial Area,2,2.0,Bengaluru
22500000.0,2990.0,Harlur,4,4.0,Bengaluru
5200000.0,1195.0,Bellandur,2,2.0,Bengaluru
5500000.0,2559.0,Sadhguru Layout,1,1.0,Bengaluru
3300000.0,1200.0,Begur,2,2.0,Bengaluru
